step,district,population,perimeter,area,polsby_popper
18480,2,818719.0,954469.4797136764,31944577540.826344,0.4406389881964895
18480,1,814168.0,976074.2260027793,15839724953.837353,0.2089256731049458
18480,3,813864.0,208747.00122214487,749129852.4320812,0.21603617396565866
18480,4,824865.0,2339734.7183579435,171275243955.1063,0.3931617142075015
18500,2,813630.0,2066428.7048650996,169417196937.81815,0.49857041485370385
18500,1,817591.0,835272.7145607927,27953931145.437416,0.5034961634015599
18500,3,818665.0,782665.7623425798,20872197871.404034,0.4281790114865568
18500,4,821730.0,345589.95363689563,1565350347.5424688,0.16470212408260151
18520,2,816989.0,930471.0685095995,27831253065.704212,0.40395861669982386
18520,1,820816.0,472430.81118587113,3148561190.9270577,0.1772742163982118
18520,3,812178.0,2352661.8076133784,161537441491.24756,0.3667448798792543
18520,4,821633.0,785791.7764778706,27291420554.323303,0.5554194024769621
18540,2,813909.0,2140267.8432872198,154907154783.87445,0.4249570987826052
18540,1,814911.0,1046920.9358224765,15157542743.59286,0.1737844429779252
18540,3,820564.0,978265.9733428361,21901038142.88586,0.28758131801906855
18540,4,822232.0,837999.1235495859,27842940631.849014,0.49823913461971797
18560,2,816900.0,487832.4073621606,3525594490.277407,0.18616624000988127
18560,1,820679.0,2153993.189819009,162448815473.90826,0.43998488904909555
18560,3,811463.0,825690.8245264944,27870586520.73623,0.5137135904224106
18560,4,822574.0,880971.606501574,25963679817.28022,0.42038991213061383
18580,2,822047.0,230435.9444890821,1005414083.396353,0.23793283629986461
18580,1,816364.0,2274769.272904435,144944229307.84543,0.35199466964415266
18580,3,819298.0,1401300.776515756,46365143294.65408,0.2967144828237715
18580,4,813907.0,861600.390470492,27493889616.30626,0.4654084611463269
18600,2,811080.0,962014.6705667684,31943891979.78222,0.43374482133374015
18600,1,824365.0,420578.39417322975,2517892528.317576,0.17887643719903681
18600,3,822434.0,856504.1862677999,14440198324.196438,0.24735690714699093
18600,4,813737.0,2092608.0235365175,170906693469.90594,0.4904482210998552
18620,2,811824.0,325871.8321692245,1678604787.2767751,0.19863907154467936
18620,1,824457.0,1008272.7474824315,20051259876.612244,0.24785373742863528
18620,3,816282.0,2096733.7769036945,165000307182.59958,0.47163717992385873
18620,4,819053.0,940172.9920712681,33078504455.713528,0.4702623259131892
18640,2,815935.0,2202387.311115527,152610195878.1932,0.3953721017089176
18640,1,817234.0,1284313.211262735,31031077341.862297,0.23640944191163324
18640,3,816434.0,1044250.0117811656,34444504522.57447,0.3969363101408016
18640,4,822013.0,326316.7247533738,1722898559.5721936,0.20332505821267388
18660,2,821750.0,323004.13576142665,1570030178.4501731,0.18910442795620402
18660,1,818061.0,1415975.0028499207,44786548978.50069,0.28070250621353554
18660,3,820283.0,717696.6735455407,14815111811.409506,0.3614372679934977
18660,4,811522.0,2208719.6485752943,158636985333.8418,0.40863270532952345
18680,2,814555.0,259812.67604475457,1252049239.5036838,0.23308300070227245
18680,1,813778.0,745785.8226545029,16577253244.984272,0.37453653621386046
18680,3,822061.0,1328057.8664372528,31305324712.0685,0.2230458153112884
18680,4,821222.0,2245418.644226945,170674049105.64572,0.4253855245240207
18700,2,820333.0,941076.7294343037,29501128347.470524,0.4185992270369555
18700,1,822956.0,985538.0299782708,22009010168.469307,0.2847499130042191
18700,3,814491.0,2075614.2149187862,165787645186.13916,0.4835804714865474
18700,4,813836.0,410626.9489920014,2510892600.123209,0.18712986502075618
18720,2,812838.0,1229752.6078928602,36898731347.67395,0.3066096321266728
18720,1,821571.0,1053474.9743342903,34720752735.732086,0.3931430019431624
18720,3,811170.0,1992621.922273429,145004953896.3345,0.45892624587686415
18720,4,826037.0,501299.22346049687,3184238322.461651,0.15922870575707493
18740,2,812854.0,1440205.529717871,43599971834.64729,0.2641478770275144
18740,1,817565.0,2001767.9266241791,145622737668.63446,0.456679590004144
18740,3,819306.0,926258.6499431545,27707425683.72871,0.4058275139944545
18740,4,821891.0,387715.93826878327,2878541115.191732,0.24063289292072834
18760,2,820672.0,889546.0629570032,12594557015.446892,0.20001191918149125
18760,1,812560.0,710235.1066974506,12992480302.730974,0.3236664317914154
18760,3,823937.0,968598.3119248837,22522786498.431618,0.3016786447514663
18760,4,814447.0,2213968.617327523,171698852485.59274,0.4401840841662627
18780,2,814385.0,428733.91723613633,4772507393.116623,0.32627273979978344
18780,1,812902.0,1371960.141812337,40649146438.147415,0.27138029220701754
18780,3,818248.0,2053359.8033674825,123404297946.46083,0.3677985710859576
18780,4,826081.0,1307025.7392366887,50982724524.47735,0.3750288033133238
18800,2,814795.0,1147205.446562828,31343341007.1242,0.2992765930978776
18800,1,812638.0,1253958.3606942426,31123118574.099094,0.2487291813736006
18800,3,820243.0,2051429.7839910765,148001317184.96173,0.44193879926923507
18800,4,823940.0,677768.9188731815,9340899536.017239,0.25552610027722095
18820,2,811541.0,860654.9167016065,28931715235.483093,0.49082416637645676
18820,1,814780.0,521683.3407813598,3184649459.1698356,0.14704747209641214
18820,3,819352.0,1943708.8168297396,156529169996.83932,0.5206462408610234
18820,4,825943.0,1112682.4091835588,31163141610.71003,0.316306890553603
18840,2,818530.0,638675.0615849851,10817773592.26824,0.33326356417307096
18840,1,811941.0,417178.5249674814,2445215967.39589,0.17655629175154194
18840,3,820817.0,2326422.9500600146,182726408333.92773,0.42426170685842646
18840,4,820328.0,969371.6815888978,23819278408.61042,0.31853547603634713
18860,2,817405.0,238760.0617858554,1248590024.212129,0.27523671103300945
18860,1,825939.0,2360907.7638997524,172807721359.37756,0.3895964284612894
18860,3,813789.0,732696.9700268358,11907170087.483227,0.27872096066332563
18860,4,814483.0,1059449.7375745685,33845194831.129414,0.3789188120096456
18880,2,816149.0,328363.5517322164,2171376363.8209333,0.25306674608746565
18880,1,817049.0,539612.2724637904,7007726113.333391,0.30242893988026687
18880,3,818266.0,2107710.1247485587,179474844476.29352,0.5076819071336196
18880,4,820152.0,1099816.696143196,31154729348.754494,0.3236631302905081
18900,2,823345.0,1616412.1880071773,52686869508.1447,0.2534008259130323
18900,1,816617.0,437176.40607290214,3574391652.921596,0.23501661689954736
18900,3,813008.0,2193437.5430777073,156646866279.06454,0.4091485628336393
18900,4,818646.0,528427.3207653811,6900548862.071512,0.31054387836377634
18920,2,818062.0,452725.252671598,3112091243.0358047,0.19080631578816534
18920,1,824146.0,535756.7431143243,6876041582.586312,0.30103227917049064
18920,3,810894.0,934982.893508108,28448510314.980446,0.4089423267900962
18920,4,818514.0,2354872.4975705068,181372033161.59982,0.4110033769434671
18940,2,822025.0,393941.04261847364,3450368733.764834,0.27939132270869
18940,1,817241.0,1118180.8057388584,31292525283.99268,0.3145041711631064
18940,3,819010.0,2174492.19623989,175068231512.26035,0.4652661980352977
18940,4,813340.0,693496.903539707,9997550772.184517,0.2612248147100241
18960,2,823885.0,1005749.896364138,26376511076.52595,0.3276779517132946
18960,1,818124.0,419116.8381767877,3273889517.5421276,0.23420904603603784
18960,3,813796.0,2107410.398342266,157946386985.6497,0.44691128653374684
18960,4,815811.0,1178970.6925590385,32211888722.48456,0.2912192207970884
18980,2,820492.0,709091.2729802686,12955252679.171131,0.32378108278868845
18980,1,818176.0,1204728.6139694955,41629163168.843414,0.36043677373786226
18980,3,820312.0,1855022.3866316096,126510270911.42285,0.4619950682833392
18980,4,812636.0,1627910.6212937674,38713989542.76495,0.18357632815961114
19000,2,821931.0,994047.2638327419,32535428024.98815,0.4137636364429672
19000,1,816309.0,1908792.1417393596,132299537473.37766,0.45630046684936243
19000,3,818121.0,1550773.9502695673,34736459327.20998,0.18150910636627424
19000,4,815255.0,900695.1673492593,20237251476.62656,0.31347703282071265
19020,2,813608.0,2291049.1482607,161544005519.51224,0.3867514043181947
19020,1,824583.0,662794.8618926832,15544433848.100023,0.4446584061629309
19020,3,820586.0,397065.26751046855,2536875935.1418076,0.20220192852185576
19020,4,812839.0,1174745.5300686979,40183360999.44827,0.3659051487709925
19040,2,813659.0,2107015.376970329,148063985504.19687,0.41910601043569334
19040,1,815072.0,1386337.2700465713,45654685807.746346,0.29850899656931174
19040,3,823693.0,689636.6870500303,15806277250.23019,0.4176367867472139
19040,4,819192.0,857361.5136070439,10283727740.029001,0.1758055031433838
19060,2,815587.0,700122.1247463224,7499005063.528309,0.19224980440392098
19060,1,821729.0,1117057.5577332897,33276416482.651783,0.33511611512645184
19060,3,811102.0,2319233.385247094,150461658143.29184,0.3515173775089738
19060,4,823198.0,865805.2055007253,28571596612.730408,0.47896523148792086
19080,2,813202.0,614924.0027105727,12405655910.21831,0.4122747189294452
19080,1,818685.0,1019129.0340036153,33584330435.56886,0.4063387212169092
19080,3,815468.0,1088024.3430035498,18358300903.214775,0.1948790364035304
19080,4,824261.0,2667151.976005906,155460389053.20044,0.2746212178207569
19100,2,822729.0,2164891.755377618,163800222281.46573,0.4391895295286787
19100,1,824315.0,1535246.7218150275,48715279339.636406,0.2597279596194124
19100,3,812588.0,473128.2223102434,5976463885.967201,0.33550303576505347
19100,4,811984.0,240621.21912852005,1316710795.132985,0.2857803833612654
19120,2,811945.0,2856170.9457485597,182356572753.26407,0.2809072132945563
19120,1,825191.0,463753.32078625244,5290630007.451921,0.30913144923864816
19120,3,810825.0,216838.9040935084,1115856871.7870708,0.29822493249014576
19120,4,823655.0,1114756.5038271223,31045616669.699234,0.3139425092657419
19140,2,821011.0,802518.2826389637,26899623853.768784,0.5248632931135331
19140,1,811176.0,2068080.3925096332,169274052877.4768,0.49735377924413265
19140,3,816624.0,442523.6658142722,2904594754.4286623,0.1863899148680008
19140,4,822805.0,825997.1522740929,20730404816.528084,0.38182164720046313
19160,2,822265.0,1300287.6653794409,45856235669.85591,0.3408233799865068
19160,1,817711.0,1943570.785608653,127393320624.46384,0.4237949694347957
19160,3,817249.0,390292.75238169904,3436818065.7006755,0.28352113142260216
19160,4,814391.0,1190554.9482593788,43122301942.18191,0.3823075822360179
19180,2,815023.0,865408.388431496,28997409876.297985,0.48654932044223753
19180,1,812224.0,814608.0406020696,12552951160.35365,0.23771594762868925
19180,3,821643.0,240857.9325959916,1119682402.529337,0.24253968442887408
19180,4,822726.0,2191040.108771893,177138632863.02136,0.4636844129406993
19200,2,812967.0,971946.7625206556,16514636060.500206,0.2196817180857038
19200,1,820831.0,2230641.2824268714,122623204461.05655,0.3096870566054914
19200,3,812985.0,1774776.0419929787,67471289246.546005,0.26917936101547785
19200,4,824833.0,676197.3628888053,13199546534.099586,0.3627621189393163
19220,2,818921.0,799499.496476579,26903610623.47167,0.5289127590366877
19220,1,816652.0,573131.3041467022,4424402309.542507,0.1692607318200303
19220,3,810212.0,2112869.969499838,162907920839.6334,0.45857093398082655
19220,4,825831.0,930964.6537559676,25572742529.554768,0.37078382947271393
19240,2,818921.0,799499.496476579,26903610623.47167,0.5289127590366877
19240,1,818543.0,2078988.4209302026,159838791005.4993,0.464716303507646
19240,3,814109.0,791565.9569777916,20011657469.558548,0.40134578690802264
19240,4,820043.0,753490.7484026238,13054617203.672922,0.28894697829843163
19260,2,814697.0,2157175.581510708,149412919903.8678,0.4034846580318842
19260,1,815955.0,840215.292713366,15263753735.060612,0.27170025802638437
19260,3,825118.0,1140759.0071395228,23594889819.876545,0.2278452634099842
19260,4,815846.0,921877.0185134192,31537112843.397484,0.46632190763384374
19280,2,817236.0,821120.9368230328,23515223297.534386,0.43827300288017856
19280,1,812461.0,491617.9171137995,3788864398.631819,0.1969987731488315
19280,3,826073.0,1939749.2712979992,160967475762.6388,0.5375969583715079
19280,4,815846.0,921877.0185134192,31537112843.397484,0.46632190763384374
19300,2,817261.0,299348.7605125427,1411981604.6952465,0.19800856405263492
19300,1,817913.0,1283798.2997118924,35852494845.146065,0.2733604330165512
19300,3,824441.0,2061323.0839714534,156510802694.6675,0.4628732139203853
19300,4,812001.0,925991.4621745888,26033397157.693687,0.38152828738290545
19320,2,811113.0,973674.0697927962,29819263306.860382,0.3952569956441244
19320,1,822010.0,240930.04879074305,1143446928.3101544,0.24753917491249938
19320,3,824665.0,2144899.2189848004,152371907398.60925,0.4161989554957798
19320,4,813828.0,1252912.5953906716,36474058668.4227,0.2919795305764669
19340,2,824604.0,1238254.0055305636,29387683002.781624,0.24085503390098828
19340,1,820590.0,1933559.1728362537,141346220837.19495,0.47509354588436253
19340,3,816356.0,891792.5778853993,29303736367.6325,0.4630257623825861
19340,4,810066.0,877244.7411322598,19771036094.593426,0.32284773671119227
19360,2,823603.0,2122881.6268172897,159410193649.95975,0.4445026932907055
19360,1,819678.0,439240.05271886557,3866740650.0031333,0.2518552672761333
19360,3,810261.0,1309100.1014755599,28285993267.615368,0.2074128144642648
19360,4,818074.0,849674.8833771814,28245748734.624275,0.49165152921178396
19380,2,818438.0,1100115.4882132928,24556948285.625088,0.2549809304722455
19380,1,821246.0,984165.8439205512,28992019809.688866,0.37614193965368925
19380,3,811183.0,1023816.3178929946,16670067458.079872,0.19984952801531602
19380,4,820749.0,2181944.8524036836,149589640748.80875,0.39484245504333004
19400,2,816650.0,735679.0262902782,18390616330.604813,0.42700149798516707
19400,1,818978.0,841306.2599357846,28490183110.299187,0.505821009207851
19400,3,821516.0,2606003.4125621915,159832716643.04272,0.2957505663670403
19400,4,814472.0,985507.8223500139,13095160218.255844,0.16943398634697632
19420,2,820458.0,892642.8790220807,28694380740.223183,0.4525340173341005
19420,1,819446.0,1935986.945091349,161399152227.5805,0.5411357972963592
19420,3,815183.0,446118.39838037064,2279457897.135792,0.14392663451262802
19420,4,816529.0,843577.1340571858,27435685437.263096,0.48448025303629877
19440,2,816652.0,973279.7674678287,27937022751.242447,0.370607833554268
19440,1,815413.0,1936775.3100862429,161375375124.53964,0.5406156934650831
19440,3,823245.0,903526.8709204625,26859719085.97346,0.4134558910161525
19440,4,816306.0,524095.1986962863,3636559340.44701,0.16637197820264077
19460,2,819297.0,226374.66565767553,1303010702.726283,0.3195230574253134
19460,1,822787.0,1523384.674215154,46103372463.07894,0.24964530048758057
19460,3,809939.0,2726236.206285103,162929801884.9576,0.27547578606944545
19460,4,819593.0,612554.5838402446,9472491251.4397,0.31723747801858837
19480,2,815592.0,559623.3450169489,6151457581.857712,0.24682903854770752
19480,1,818987.0,323491.8176760263,1652949397.2778087,0.19849191516342354
19480,3,817455.0,871328.627289529,28712407946.335144,0.4752427650679542
19480,4,819582.0,2370771.5503297383,183291861376.73184,0.40980158297899544
19500,2,815674.0,878125.3263862072,29126088036.129616,0.47465604463158706
19500,1,817037.0,414294.7560431687,2462470936.5729203,0.18028604227070552
19500,3,823520.0,2205005.224695348,164632068266.93893,0.4255053770413805
19500,4,815385.0,1094375.569130385,23588049062.561028,0.24749652632708546
19520,2,810714.0,295987.3894980629,1564181053.3334167,0.22436260213755826
19520,1,820141.0,547791.1643687461,6996757395.294263,0.29300608087057517
19520,3,818311.0,2361605.784606403,183068441381.10394,0.41248536104939015
19520,4,822450.0,840206.4276281565,28179296472.470837,0.5016121080866112
19540,2,814116.0,834666.5009281044,28333710555.23115,0.5110781921555558
19540,1,811590.0,996701.7872099231,27258419961.971127,0.34481017132175024
19540,3,822843.0,355749.24201291834,2047221417.651308,0.20327628429228484
19540,4,823067.0,2003977.1687744516,162169324367.34885,0.507449738123333
19560,2,820307.0,817494.0722503086,28025278406.035904,0.5269756827540226
19560,1,813913.0,1082292.4120869804,31774946103.09292,0.34088309107554887
